# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
2025-01-25 00:13:01,Class A,265036400,57.561877,11.783227,Under way using engine,,19.7,282.4,283.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:13:25,Class A,265036400,57.562493,11.779368,Under way using engine,,19.4,284.6,283.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:13:32,Class A,265036400,57.562692,11.778073,Under way using engine,0.0,19.8,287.0,286.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:13:36,Class A,265036400,57.562808,11.77743,Under way using engine,0.0,19.7,289.9,289.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:13:52,Class A,265036400,57.563302,11.774877,Under way using engine,0.0,19.7,288.7,286.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:14:34,Class A,265036400,57.564318,11.768027,Under way using engine,0.0,19.6,284.2,283.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:15:51,Class A,265036400,57.566218,11.755487,Under way using engine,,20.4,293.5,291.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:16:08,Class A,265036400,57.566695,11.752783,Under way using engine,0.0,20.6,289.7,288.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:16:11,Class A,265036400,57.566762,11.752455,Under way using engine,0.0,19.1,290.4,287.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:16:13,Class A,265036400,57.56682,11.752135,Under way using engine,0.0,19.5,287.1,286.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:16:28,Class A,265036400,57.56728,11.749567,Under way using engine,0.0,20.0,292.1,288.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:16:34,Class A,265036400,57.567475,11.748627,Under way using engine,,19.3,292.4,290.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:16:58,Class A,265036400,57.568313,11.744952,Under way using engine,0.0,18.4,292.3,289.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:25:17,Class A,265036400,57.56617,11.68719,Under way using engine,0.0,13.4,270.2,263.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:25:49,Class A,265036400,57.566203,11.683292,Under way using engine,,14.0,271.2,262.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:26:09,Class A,265036400,57.566118,11.681005,Under way using engine,,15.0,264.8,264.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:26:39,Class A,265036400,57.566158,11.677508,Under way using engine,0.0,14.4,269.5,267.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:26:41,Class A,265036400,57.56616,11.67716,Under way using engine,0.0,13.6,273.6,267.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:26:45,Class A,265036400,57.56617,11.676677,Under way using engine,0.0,14.3,275.6,270.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:27:10,Class A,265036400,57.56616,11.673718,Under way using engine,0.0,14.9,269.8,268.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:27:20,Class A,265036400,57.566157,11.672532,Under way using engine,0.0,12.9,270.6,264.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:27:24,Class A,265036400,57.566152,11.67206,Under way using engine,0.0,13.4,274.1,267.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:27:26,Class A,265036400,57.566147,11.671837,Under way using engine,0.0,12.5,272.8,265.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:27:35,Class A,265036400,57.566148,11.67079,Under way using engine,0.0,13.7,261.7,264.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:27:58,Class A,265036400,57.566177,11.668028,Under way using engine,,13.7,289.4,275.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:28:04,Class A,265036400,57.566227,11.667312,Under way using engine,,15.8,286.8,274.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:28:14,Class A,265036400,57.566285,11.666155,Under way using engine,,13.4,284.1,272.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:28:33,Class A,265036400,57.566367,11.664005,Under way using engine,,13.4,270.8,266.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:28:41,Class A,265036400,57.56639,11.662917,Under way using engine,0.0,14.9,273.0,268.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:28:43,Class A,265036400,57.56639,11.662805,Under way using engine,0.0,12.2,269.0,268.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:28:54,Class A,265036400,57.566437,11.661413,Under way using engine,0.0,12.1,266.0,266.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:28:56,Class A,265036400,57.566437,11.661172,Under way using engine,0.0,12.1,280.9,274.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:29:04,Class A,265036400,57.566475,11.660218,Under way using engine,0.0,14.8,267.2,269.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:29:28,Class A,265036400,57.56662,11.657267,Under way using engine,,13.9,291.7,274.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:29:41,Class A,265036400,57.56669,11.655725,Under way using engine,0.0,14.6,270.1,272.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:29:51,Class A,265036400,57.566777,11.654552,Under way using engine,,13.9,287.4,276.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:29:56,Class A,265036400,57.566835,11.65395,Under way using engine,0.0,15.6,276.8,275.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:30:09,Class A,265036400,57.566947,11.652513,Under way using engine,0.0,13.5,283.1,273.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:30:12,Class A,265036400,57.566973,11.65202,Under way using engine,0.0,14.4,269.5,272.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:30:17,Class A,265036400,57.567022,11.651555,Under way using engine,,14.2,287.3,276.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:30:33,Class A,265036400,57.567113,11.649578,Under way using engine,0.0,13.9,279.6,271.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:30:37,Class A,265036400,57.567135,11.64907,Under way using engine,0.0,14.3,274.5,272.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:30:38,Class A,265036400,57.567155,11.648833,Under way using engine,0.0,12.0,279.2,273.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:30:41,Class A,265036400,57.567185,11.648468,Under way using engine,0.0,14.4,286.1,274.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:30:45,Class A,265036400,57.56721,11.64811,Under way using engine,,14.4,278.0,270.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:30:51,Class A,265036400,57.567238,11.647385,Under way using engine,0.0,14.9,285.1,271.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:30:53,Class A,265036400,57.56724,11.647147,Under way using engine,0.0,15.5,268.9,273.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:31:24,Class A,265036400,57.567535,11.64344,Under way using engine,,10.0,277.1,268.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:31:27,Class A,265036400,57.567542,11.643258,Under way using engine,0.0,10.4,270.0,269.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:31:41,Class A,265036400,57.567628,11.64228,Under way using engine,,5.2,284.3,266.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:31:57,Class A,265036400,57.567802,11.641595,Under way using engine,,8.8,306.8,310.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:33:51,Class A,265036400,57.572943,11.640925,Under way using engine,,11.9,25.3,32.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:33:54,Class A,265036400,57.573168,11.641138,Under way using engine,,14.9,26.2,31.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:34:03,Class A,265036400,57.573708,11.641683,Under way using engine,,17.6,22.6,29.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:34:07,Class A,265036400,57.57399,11.641998,Under way using engine,,17.5,32.6,33.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:34:09,Class A,265036400,57.57413,11.642153,Under way using engine,,18.1,27.3,29.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:34:10,Class A,265036400,57.57428,11.642295,Under way using engine,0.0,18.4,28.5,29.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:34:14,Class A,265036400,57.574595,11.642545,Under way using engine,0.0,18.5,21.4,32.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:34:18,Class A,265036400,57.57489,11.642905,Under way using engine,0.0,20.9,34.9,34.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:34:20,Class A,265036400,57.575055,11.643097,Under way using engine,0.0,20.8,30.6,36.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:34:22,Class A,265036400,57.57523,11.643297,Under way using engine,,22.0,35.9,38.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:34:24,Class A,265036400,57.575402,11.643527,Under way using engine,0.0,22.6,36.2,36.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:34:26,Class A,265036400,57.575582,11.643747,Under way using engine,0.0,22.8,30.6,35.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:34:33,Class A,265036400,57.576115,11.64437,Under way using engine,0.0,23.1,33.4,34.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:34:41,Class A,265036400,57.576858,11.645207,Under way using engine,0.0,21.1,29.5,29.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:34:44,Class A,265036400,57.577207,11.645545,Under way using engine,0.0,22.9,31.9,31.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:34:47,Class A,265036400,57.577477,11.645828,Under way using engine,,21.6,28.4,30.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:34:53,Class A,265036400,57.577898,11.646205,Under way using engine,,20.1,27.8,32.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:34:56,Class A,265036400,57.578258,11.646535,Under way using engine,,23.8,23.7,27.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:34:58,Class A,265036400,57.57846,11.64672,Under way using engine,0.0,24.6,27.7,30.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:35:00,Class A,265036400,57.578643,11.646897,Under way using engine,0.0,21.8,27.5,31.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:35:04,Class A,265036400,57.57901,11.647298,Under way using engine,0.0,23.4,29.9,30.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:35:10,Class A,265036400,57.57964,11.64793,Under way using engine,0.0,24.6,28.7,32.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:35:22,Class A,265036400,57.580758,11.64905,Under way using engine,0.0,22.1,28.3,31.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:35:23,Class A,265036400,57.580758,11.64905,Under way using engine,0.0,22.1,28.3,31.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:35:25,Class A,265036400,57.580945,11.649248,Under way using engine,0.0,23.3,31.0,33.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:35:26,Class A,265036400,57.581122,11.649463,Under way using engine,0.0,22.6,33.4,34.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:35:29,Class A,265036400,57.581305,11.649668,Under way using engine,0.0,23.0,29.3,31.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:35:33,Class A,265036400,57.581702,11.650078,Under way using engine,0.0,25.2,31.6,32.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:35:41,Class A,265036400,57.582485,11.650807,Under way using engine,0.0,25.6,24.4,28.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:35:46,Class A,265036400,57.583087,11.651367,Under way using engine,,23.3,20.2,25.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:35:52,Class A,265036400,57.583697,11.651927,Under way using engine,0.0,25.2,32.3,33.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:35:54,Class A,265036400,57.583888,11.652155,Under way using engine,0.0,23.8,32.3,32.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:35:56,Class A,265036400,57.584085,11.652378,Under way using engine,0.0,25.0,29.0,32.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:35:58,Class A,265036400,57.584282,11.652603,Under way using engine,0.0,24.7,32.5,33.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:36:12,Class A,265036400,57.585617,11.654012,Under way using engine,0.0,21.3,31.8,32.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:36:14,Class A,265036400,57.585787,11.654197,Under way using engine,0.0,21.0,28.6,28.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:36:19,Class A,265036400,57.586128,11.65451,Under way using engine,0.0,20.2,30.5,31.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
2025-01-25 00:36:23,Class A,265036400,57.586462,11.654867,Under way using engine,0.0,20.6,30.4,32.0,,SFE4956,PILOT 220 SE,Pilot,,6.0,18.0,Internal,1.5,SEGOT,,AIS,13.0,5.0,4.0,2.0
